,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.974438235606663,0.5121384872588194,0.7152952288949699,0.8562066022953687,0.4154503622182376,0.7144706356006257,0.5857526934459326,0.09005201538368024,0.8552848308122257,0.62809812900223,0.9779233775765699,0.519670087272264,0.7128830839826885,0.8697445344923879
1,0.5652396695970855,0.010233774646588034,0.9720330836689115,0.43350465966307894,0.8975360713084112,0.18255999397788636,0.5340818416873852,0.9981697304017033,0.8349641777018123,0.9459813920666704,0.5497377688544999,0.00280987845326506,0.9636827551510269,0.4277139445540961
2,0.5388460283750364,0.94473221663122,0.9696206027605205,0.26016073140739937,0.7398152313114291,0.21885263792479015,0.27803216085127413,0.8047948014855885,0.24956528979066128,0.06820868564112192,0.5356442185036691,0.9387534951909691,0.9713752818242573,0.2554358099442609
3,0.5388709840798069,0.9719402070211617,0.942768497264607,0.1926435527969539,0.6041819212222298,0.07004926830742775,0.45523953483050805,0.5022657742244802,0.5218787944348041,0.5417122572414528,0.5566862626364143,0.9714410735232474,0.9481242102692977,0.18786555930595147
4,0.28853185960565864,0.7836737488193757,0.15389843085206367,0.7253761657591109,0.9699665698860528,0.17685056921371511,0.15132703300842143,0.12279918320346495,0.7216709326108679,0.2966115121199959,0.29962738073745254,0.7941252210604546,0.14658539610983728,0.725684983755018
5,0.6581924189012106,0.6097682791375458,0.4416867213460527,0.3457626233644111,0.9470229864624163,0.20124797176157616,0.9521248024558469,0.5287167069153308,0.6161024832055403,0.4536039241837013,0.6637356743631119,0.5952845098338905,0.4421118093976959,0.34765737241165257
6,0.8370947433452662,0.7153275527160243,0.9838520951497987,0.44866206276717757,0.19077833436281333,0.23762054657787357,0.6939928550091387,0.005021606664758593,0.6887991670590691,0.33556920873084817,0.8266401892457543,0.7151837060031104,0.9899510915704012,0.4541831930963862
7,0.6663424332125525,0.011513723862253022,0.7947917002569337,0.6613105214869746,0.40476202985011267,0.9224760761205818,0.5164724225494498,0.3219441367340572,0.8116548619383448,0.6536332080309538,0.6553354558471651,0.009667030980939146,0.7974575947221865,0.6751674472369805
8,0.9749710790985471,0.5195586206720075,0.9515867153357266,0.8500812359031571,0.5884302879658998,0.8694809251602867,0.21609456925713788,0.5744690085958526,0.29810381919252393,0.30729635957849044,0.9712454611803096,0.5175524917653802,0.9478295380845136,0.8357108550873603
9,0.3881999779301871,0.4153350744340679,0.285124560456292,0.21459995066692528,0.8097734439683223,0.11813368409009684,0.8464749600591596,0.6180322615030941,0.5924575224683005,0.07910763846780078,0.38921021516620935,0.4226057540515333,0.2797940238639189,0.20127363433967424
10,0.8981238464208744,0.28914136482600894,0.8203922048952645,0.8542371096561525,0.6171777434274838,0.23790340231607632,0.6716982054150722,0.5009025424817525,0.7531266335636939,0.2649271989499655,0.8925862521647694,0.2829114933207716,0.8057327368669126,0.8647447336712992
11,0.13107707139134583,0.5656714847247983,0.5079368059042142,0.04834462881228829,0.29593298903082665,0.849679739827423,0.7619173650467439,0.7435066076656707,0.5123527900647091,0.8527413677085701,0.13714462211172573,0.5646410937925851,0.5043693841450557,0.025626101303330255
12,0.623135441143716,0.1116900421503958,0.7679977583996151,0.5371361847099312,0.6026949610753023,0.3982455403076295,0.5910945842559752,0.12506026688056604,0.9918944950619534,0.41296078791830615,0.6272649670129912,0.1009908943317454,0.7673848349565745,0.5286823894091364
13,0.839673185375532,0.4574260006033193,0.8531926029330761,0.44849503940202906,0.8402277849891032,0.8786426311649472,0.2736174775031359,0.7288951998129245,0.5646793119241437,0.10574151116920238,0.8379437092719038,0.46170148615200357,0.854097755679089,0.45180366883879663
14,0.524984471490022,0.8215960855077258,0.8997268422304174,0.449798991970893,0.5314711626146128,0.8338229286314218,0.8806920609703278,0.7785892127555429,0.9573857409748469,0.513343997440491,0.5271388605376848,0.8270061191178063,0.89512929661626,0.4516271823159199
15,0.7073717840895971,0.09523133110133886,0.617161842737491,0.5334188799705865,0.4061230739158854,0.8572113063504686,0.0457945538860256,0.9545829661953324,0.1680013963578122,0.7045279225783347,0.7148181845181075,0.09002081689651231,0.6098721854626343,0.5477677816858706
16,0.7629576244407311,0.9122364694323183,0.27750617814223466,0.6339031155520292,0.4339192698385652,0.5971673608695628,0.0872634429639122,0.07325627561685433,0.8740746932337767,0.30328859550467446,0.7684474040042958,0.8988946705638103,0.2775738153701136,0.6330264582703536
17,0.7109741562894546,0.9052913763089039,0.7942249470932703,0.5787384909995875,0.12835754062104798,0.6189401831559438,0.06285662673907988,0.7854827056550626,0.9392181681098926,0.18438904866195516,0.7047969069793409,0.9230182812917584,0.7728180684303886,0.5704831862213514
18,0.6154609119431209,0.5729668383864026,0.1118133394214329,0.9848252772491731,0.6658474792549244,0.7944887633554898,0.4114662273253983,0.9587569223753785,0.766996666575374,0.6513488492704538,0.6384375570607875,0.5813744668790256,0.10962985599842226,0.9822119250630185
19,0.8234890415987436,0.4952037154606398,0.4955148052583288,0.3063564717012508,0.08957768541856104,0.7074203895435964,0.8031364590541675,0.9602743689651299,0.7166935955913201,0.2547353071289342,0.8198111575955006,0.4986593884103652,0.510251475311939,0.2968488154196832
20,0.7577359615219059,0.48796829341225323,0.1923185666759616,0.9847854194967004,0.1417068085686901,0.7753079209755781,0.21365936572584998,0.11812590226463981,0.01657610475406035,0.14887993597772542,0.750149894377661,0.4875004110966843,0.19503583244034278,0.9808461017718361
21,0.7654094479094564,0.22127863026106342,0.25568516721719126,0.41965620378683366,0.6691676032677558,0.05610129814106901,0.6427321971162091,0.9361552723977585,0.505979525525845,0.8796506527466581,0.7582255326533991,0.20899735217276283,0.23968711533229087,0.4292836489523954
22,0.24337466624775372,0.4041574376454038,0.7676385339813093,0.04068440393116335,0.24731909374900218,0.03579718781876351,0.028298277883469614,0.10329258040081823,0.19442584543613428,0.880171764949029,0.2588728470507362,0.4069705689070278,0.7545668408384756,0.05083129514331775
23,0.9859431761837708,0.9037910160837913,0.935118383928627,0.1671313465757922,0.4562289420721106,0.9295643566683622,0.43926911232938026,0.35641342665455833,0.43408700565838365,0.24297185531061494,0.9738228812857858,0.9130461637528049,0.9232215331468763,0.16771193600709
24,0.7839951742864436,0.7087350691106826,0.6944408543969849,0.04370136933487656,0.21904341506566427,0.4025172991718601,0.9947765916540335,0.6243354653532568,0.09555416197946143,0.5822580079064484,0.7922108746887886,0.7121639593158369,0.6746451320080824,0.043628330847676366
25,0.01096924299606239,0.8730111866233469,0.6489614989598516,0.6863991559024407,0.5538926340475443,0.5470976073119286,0.03192791025976971,0.292745693867396,0.3368441741528495,0.7320449287139094,0.01078868969330094,0.8851652888522096,0.6500002491109277,0.6783472553576334
26,0.3428497390938028,0.9186655508842196,0.10278817488806402,0.912073421891817,0.7018458464815773,0.37691043205793573,0.9363150305783384,0.48147905453858786,0.8779944318803872,0.3469927950338273,0.3452032864393379,0.9249298741504448,0.10572652423872567,0.9134800984344408
27,0.8425506052739904,0.22955567242728325,0.1082839568954097,0.024931275755834648,0.5132025960340788,0.4117040342344265,0.3797179005499125,0.097973008367927,0.17986342672070488,0.14906347200385195,0.8688197308546959,0.22104871439449744,0.12119823401328517,0.018162311546054393
28,0.7380908404926911,0.8941262305505123,0.26045569514355316,0.919245174549535,0.5350840819875357,0.7500335026102944,0.8392121925580934,0.9569553669658922,0.08085466643934147,0.8429745400815559,0.7465988205901947,0.8932534913909536,0.265760148744404,0.9232286898725692
29,0.7686028389608267,0.4527109755762846,0.31129830905982303,0.4151827696807364,0.44065213707705464,0.6047467341931149,0.9343981787498944,0.4727944004619071,0.8523395563640884,0.47597303326415463,0.7750599132335542,0.4508813257728206,0.3035724238545361,0.407774029519186
30,0.057260659807229386,0.924919770095667,0.17962588543197744,0.4262410480385759,0.3852349260889749,0.5294970962131855,0.32742828959352555,0.6603864501896572,0.8080781680606384,0.81691272410787,0.03572474890699115,0.9326528106648826,0.18622892787896317,0.4296809528199676
31,0.1853621363714375,0.25286985847574195,0.41632753178647997,0.09816865670344277,0.9349060237956934,0.5594464476753731,0.8262268692108614,0.610534810536196,0.6709339692169215,0.187964433447814,0.20468178963348968,0.2427974918650549,0.4176029397210066,0.08096274484014435
32,0.4561330303213331,0.796397026150717,0.630309785242985,0.8678936476288153,0.8146574844437102,0.36194817437083493,0.737691805089617,0.6990531711167809,0.28054986949017235,0.945926131390922,0.4545456201623502,0.7981016265365379,0.6286030067066932,0.8779848711094239
33,0.5360419612929205,0.9713090179574336,0.9737008674075663,0.09655520589047262,0.33605024303341535,0.7436497896625636,0.8650179565966224,0.15297242490762186,0.030076126826518834,0.4530328981694217,0.5394047224570601,0.9732093517234836,0.9971784534432948,0.09280200071484719
34,0.6465501578512817,0.08510463332959295,0.8633476198593678,0.312936152529513,0.9963344685776137,0.4208652083617127,0.6518528734922673,0.7297569102039699,0.9695052204484104,0.6085603669098176,0.6420961900230336,0.07547230827617751,0.8685631082856302,0.32296972042648664
35,0.6242046157402892,0.6801875553203967,0.6098395928249973,0.025888031929129363,0.015329112626311203,0.3159242739906296,0.9038643911496886,0.07453605135616181,0.6790808016628547,0.9448282412270979,0.6244076327870007,0.6751306819374775,0.6088563006832555,0.018802106448481005
36,0.9796253188293813,0.6364655232094674,0.14672061160315475,0.4568985060467292,0.7762701867872636,0.20940661215824086,0.20888820783506679,0.9059935270748641,0.8229457940553426,0.43437152263691425,0.9703118287475673,0.6238372929293058,0.13693596383719955,0.4438545863016831
37,0.1493752696151227,0.522202380240364,0.4185908651457705,0.27565010379501065,0.3933522190959814,0.26819221350009337,0.22448035480701334,0.137631488480508,0.680295105349374,0.5152684488613622,0.13213983334517837,0.5382761404631409,0.4147376363572178,0.2649350228232234
38,0.6368538466893319,0.3777090155625522,0.9315750714046086,0.45689630884613386,0.1832585150965832,0.2944738018224703,0.9432016873527985,0.8979268600524747,0.997620829732596,0.1643352196284995,0.6445459775536319,0.38663215813280116,0.9270826517517718,0.449998745260759
39,0.723002985574783,0.385189033338339,0.0804264552258438,0.23831523356358475,0.4574405169230654,0.1587806675349258,0.2741504901001601,0.7961823507209541,0.8551143130722918,0.6936203756317919,0.7160426306798187,0.3765139040916547,0.0798251259327389,0.24424237403728902
40,0.5628267287373208,0.6545187762634971,0.4381940407346113,0.3595569646970116,0.3770657688978928,0.06224787057069192,0.9753189642327242,0.8412702929053,0.36458445588728006,0.745341392112041,0.5566035093643956,0.6597680295549819,0.4297955096141352,0.3524515156934164
41,0.15976892681903565,0.04327032834652167,0.21542727624303037,0.673863482453487,0.5490308392858886,0.2829230551515032,0.5602016307537663,0.14547537627868,0.8945796028880465,0.22535586891698345,0.1556507678879485,0.03724179297878242,0.2190326355830835,0.676327962197744
42,0.11367934798572532,0.7871050563220685,0.34060597328276965,0.11386021295514837,0.43910047034057353,0.47360818898196766,0.5893006786202195,0.3498659389009471,0.7513575309812466,0.40021787840163203,0.1147539634402582,0.7877916559871287,0.3251335499998945,0.1161827926058886
